month,hour,day_type,cooling_demand,dhw_demand,non_shiftable_load,occupant_count,indoor_dry_bulb_temperature,indoor_relative_humidity,indoor_dry_bulb_temperature_cooling_set_point,hvac_mode,heating_demand,solar_generation
2,11,5,5.228801,0.016789,13.156043762159332,0.0,23.82828,45.08057,21.7,1,0,0
2,12,5,7.693413,1.020457,13.345917261662695,0.0,24.45953,42.70698,21.7,1,0,0
2,13,5,10.234673,1.171388,16.974918374440954,1.71747,25.30099,41.83397,21.7,1,0,0
2,14,5,11.801867,0.020005,16.095258057042958,3.202758,25.82586,42.40057,21.7,1,0,0
2,15,5,13.354777,0.021243,16.722674956191636,3.918041,26.14953,43.11103,21.7,1,0,0
2,16,5,14.161398,0.019707,16.33515931173435,3.852452,26.36264,44.23521,21.7,1,0,0
2,17,5,12.451132,0.015058,23.222125906570643,3.913493,26.10906,45.61324,21.7,1,0,0
2,18,5,11.673979,0.003156,21.747511055019814,3.492432,25.69381,47.07095,22.2,1,0,0
2,19,5,9.962517,1.694432,22.2040613569225,4.286345,25.14836,50.19594,22.2,1,0,0
2,20,5,5.131402,4.529994,22.418898498242324,4.720904,23.65459,57.34095,22.2,1,0,0
2,21,5,4.537447,3.621635,12.715259643483488,5.04,23.38801,57.98682,22.2,1,0,0
2,22,5,3.433501,3.139807,12.523498495331294,5.04,23.24958,59.19018,22.2,1,0,0
2,23,5,2.823284,0.014452,9.0328779504006,5.04,23.13362,59.85031,23.7,1,0,0
2,0,6,3.289855,0.01597,6.410378069263206,5.04,23.0399,58.35311,24.8,1,0,0
2,1,6,3.208874,0.019033,5.94207236741964,5.04,22.95461,56.58749,24.8,1,0,0
2,2,6,1.876672,0.018697,5.758547269731346,5.04,22.82747,55.53014,24.8,1,0,0
2,3,6,2.531018,0.866383,5.922511320816057,5.04,22.77174,55.42949,24.8,1,0,0
2,4,6,1.751572,0.025034,6.040669726109115,5.04,22.65421,56.05281,24.8,1,0,0
2,5,6,0.975855,0.004363,6.128276333273788,5.04,22.39829,53.88637,24.8,1,0,0
2,6,6,1.141548,1.183549,9.726569560541547,5.04,22.21676,52.60368,24.8,1,0,0
2,7,6,0.191036,2.306072,9.636516251409551,5.04,22.11938,54.55187,22.8,1,0,0
2,8,6,0.506732,1.046566,9.632349335916885,5.04,22.04112,55.39012,22.8,1,0,0
2,9,6,2.105814,0.021402,12.4723424175516,5.02592,22.66934,52.70818,22.8,1,0,0
2,10,6,4.804366,0.015797,12.195535384624554,4.900047,23.45454,50.87702,22.8,1,0,0
2,11,6,5.92585,0.013303,12.411129559673833,4.456892,24.07499,43.86463,22.8,1,0,0
2,12,6,7.842092,0.803271,12.197378780992173,3.832473,24.67611,35.68692,22.8,1,0,0
2,13,6,9.554429,1.302192,15.541535303816689,2.557156,25.31167,33.16756,22.8,1,0,0
2,14,6,12.095559,0.021044,15.156485388640844,1.637204,25.84,36.94398,22.8,1,0,0
2,15,6,13.479488,0.019399,15.770084818287037,0.7887818,26.30605,40.90099,22.8,1,0,0
2,16,6,13.607596,0.014639,15.522844607076559,0.0,26.44825,41.1128,22.8,1,0,0
2,17,6,13.434737,0.012837,20.31104381968033,0.0,26.20984,42.11291,22.8,1,0,0
2,18,6,11.448932,2.108229,20.838305866525236,0.0,25.85107,43.19098,22.8,1,0,0
2,19,6,9.363064,1.789731,19.791399151883837,0.0,25.14631,47.13625,22.8,1,0,0
2,20,6,5.240144,2.869138,20.805360656431084,0.9577271,23.68924,53.4997,22.8,1,0,0
2,21,6,4.197471,1.230714,12.257393731068582,1.008,23.41651,56.06421,22.8,1,0,0
2,22,6,3.787318,0.003204,12.2357897754036,4.032,23.26061,57.54216,22.8,1,0,0
2,23,6,4.110385,0.0189,8.432199710635423,4.032,23.09766,54.84713,24.8,1,0,0
2,0,7,3.373713,0.015901,4.8664488429948785,5.04,23.02973,52.90099,25.0,1,0,0
2,1,7,2.927187,0.017012,4.726185863298007,5.04,22.92539,54.91187,25.0,1,0,0
2,2,7,2.042819,0.02511,4.643262399356132,5.04,22.80458,57.57101,25.0,1,0,0
2,3,7,1.43543,0.033684,4.72566380895782,5.04,22.69252,57.94484,25.0,1,0,0
2,4,7,1.796822,0.019718,4.605512382935468,5.04,22.47602,58.87086,25.0,1,0,0
2,5,7,1.1187,0.008451,4.595606059531666,5.04,22.2863,57.88991,25.0,1,0,0
2,6,7,0.0,2.120996,4.7369400128169525,5.04,22.16078,58.01929,25.0,0,0,0
2,7,7,0.0,2.127522,10.596861822494612,5.04,22.07272,56.83293,23.0,0,0,0
2,8,7,0.781564,0.002502,10.592960859687844,5.04,22.16657,53.1955,23.0,1,0,0
2,9,7,3.237533,0.02439,18.039545919648848,5.003901,22.82545,45.56618,23.0,1,0,0
2,10,7,4.433573,0.858652,17.304226081257013,4.874061,23.52833,35.91547,23.0,1,0,0
2,11,7,6.279576,0.885169,12.102656833711166,4.424284,24.24293,32.37059,23.0,1,0,0
2,12,7,8.726647,1.106442,11.904833959159099,3.765179,24.73891,31.08072,23.0,1,0,0
2,13,7,10.692416,1.25104,15.097805342806838,2.562752,25.30471,30.12768,23.0,1,0,0
2,14,7,12.126811,0.022073,15.166055251056843,1.626781,25.93457,34.77127,23.0,1,0,0
2,15,7,13.588569,0.024031,15.030214713099578,0.7784577,26.2068,35.9327,23.0,1,0,0
2,16,7,12.424037,0.025752,15.34781781710484,0.0,26.31357,34.77593,23.0,1,0,0
2,17,7,13.320082,0.025638,21.903517761815007,0.0,26.18183,39.85313,23.0,1,0,0
2,18,7,11.794657,4.11815,21.576600575534854,0.0,25.85512,45.03032,23.0,1,0,0
2,19,7,9.78255,0.005201,22.211677157587715,0.0,25.26628,47.84779,23.0,1,0,0
2,20,7,4.916207,1.636311,22.354878745597166,0.9480366,23.73046,55.07863,23.0,1,0,0
2,21,7,4.135891,1.865473,12.744411899696802,1.008,23.4436,57.30816,23.0,1,0,0
2,22,7,4.302015,3.90935,13.059134914827483,4.032,23.30918,58.46125,23.0,1,0,0
2,23,7,3.756395,0.009237,9.346588909773955,4.032,23.18041,59.47986,25.0,1,0,0
2,0,1,2.873253,0.02591,4.6902668080366,5.04,23.04186,55.22776,24.2,1,0,0
2,1,1,3.011073,0.015258,4.9506619149605555,5.04,22.96562,46.86324,24.2,1,0,0
2,2,1,2.958148,0.026975,4.989765789388647,5.04,22.93036,38.45142,24.2,1,0,0
2,3,1,2.869546,0.013977,4.966800615918059,5.04,22.90672,37.61007,24.2,1,0,0
2,4,1,3.224999,0.023381,5.179831024590593,5.04,22.85059,40.57398,24.2,1,0,0
2,5,1,2.591352,0.006265,4.891074875151884,5.04,22.73273,37.97023,24.2,1,0,0
2,6,1,2.327571,2.487968,4.871353121027581,5.04,22.61574,35.7617,24.2,1,0,0
2,7,1,2.251846,1.383289,10.93202579226676,5.04,22.45724,36.4629,22.7,1,0,0
2,8,1,1.117955,1.140171,11.303173457521329,4.027179,22.59438,41.70917,22.7,1,0,0
2,9,1,4.281969,0.023817,18.841543152245738,2.968608,23.28961,38.13622,22.2,1,0,0
2,10,1,5.851696,0.015734,18.97142339301675,0.0,23.92127,34.62604,22.2,1,0,0
2,11,1,7.971532,0.017567,13.234583443840108,0.0,24.63522,35.45404,22.2,1,0,0
2,12,1,9.958546,1.240637,12.824849137113763,0.0,25.16905,32.56012,22.2,1,0,0
2,13,1,12.470639,1.474416,15.653790182107084,1.638107,25.85399,32.82729,22.2,1,0,0
2,14,1,13.694883,0.012459,15.91508000078774,3.066967,26.3484,34.52152,22.2,1,0,0
2,15,1,15.651409,0.021721,15.817237686790515,3.676915,26.83506,32.57973,22.2,1,0,0
2,16,1,16.389702,0.019263,16.524233998362067,3.552029,27.01596,33.6315,22.2,1,0,0
2,17,1,15.049546,0.012512,23.63900009607596,3.664547,26.84649,39.01362,22.2,1,0,0
2,18,1,14.019514,0.639079,22.85573036512436,3.220681,26.52438,43.512,22.7,1,0,0
2,19,1,12.209729,3.288638,23.010023726780826,4.010754,25.86868,46.97635,22.7,1,0,0
2,20,1,6.520709,1.938674,23.61667790632918,4.627098,23.97281,56.28641,22.7,1,0,0
2,21,1,5.354627,3.433199,13.227160806081656,5.04,23.61592,58.58081,22.7,1,0,0
2,22,1,4.973233,1.445583,13.607413823923906,5.04,23.4623,57.67065,22.7,1,0,0
2,23,1,4.527833,0.019747,9.735385837373094,5.04,23.34274,56.84159,24.2,1,0,0
2,0,2,4.004356,0.04755,6.2773505233898295,5.04,23.24018,53.96224,24.3,1,0,0
2,1,2,3.868721,0.024363,5.604129250056766,5.04,23.14712,49.21946,24.3,1,0,0
2,2,2,3.572421,0.022663,5.3231785078998675,5.04,23.06359,46.05711,24.3,1,0,0
2,3,2,2.620353,0.023342,5.451661013857412,5.04,22.9852,46.19538,24.3,1,0,0
2,4,2,2.32426,0.017697,5.477822227679962,5.04,22.86768,51.68052,24.3,1,0,0
2,5,2,2.055648,2.648568,5.350197744865507,5.04,22.74158,57.71571,24.3,1,0,0
2,6,2,2.39295,2.434245,8.737911992730888,5.04,22.6388,58.12759,24.3,1,0,0
2,7,2,1.043539,1.879897,9.14579932394951,5.04,22.55853,58.32318,22.8,1,0,0
2,8,2,1.635935,1.315388,9.011127005018864,4.029224,22.61094,56.79605,22.8,1,0,0
2,9,2,3.233328,0.01659,10.985618140210851,2.989143,23.21046,54.33901,22.3,1,0,0
2,10,2,6.514651,0.013044,11.001659080183567,0.0,23.77431,54.55621,22.3,1,0,0
2,11,2,6.959609,0.019148,11.504470301519428,0.0,24.28333,47.79133,22.3,1,0,0
2,12,2,8.778208,0.005628,11.410194678192207,0.0,24.80919,38.93836,22.3,1,0,0
2,13,2,11.465164,0.002953,14.257563510938327,1.700888,25.53792,36.44709,22.3,1,0,0
2,14,2,12.944852,0.013198,13.825345730845388,3.160005,26.18545,40.18143,22.3,1,0,0
2,15,2,14.283057,0.012556,14.566597197772378,3.782238,26.4847,40.86333,22.3,1,0,0
2,16,2,14.135394,0.018917,13.968305525670456,3.770355,26.71034,37.77361,22.3,1,0,0
2,17,2,14.068333,0.023607,19.253079012175284,3.792233,26.3945,39.3947,22.3,1,0,0
2,18,2,11.914441,3.900633,19.007248950528506,3.459917,25.90796,43.69859,22.8,1,0,0
2,19,2,11.199512,1.578791,18.88171130140624,4.261108,25.29758,45.26311,22.8,1,0,0
2,20,2,5.609316,3.127512,18.030300032671242,4.738471,23.80481,47.86825,22.8,1,0,0
2,21,2,4.747459,1.699563,11.227688195259363,5.04,23.52217,45.91265,22.8,1,0,0
2,22,2,3.762551,0.971502,10.721093662528803,5.04,23.36787,44.14246,22.8,1,0,0
2,23,2,3.824228,0.018107,7.672145584301735,5.04,23.22662,43.12886,24.3,1,0,0
2,0,3,3.791938,0.020842,5.496882739655438,5.04,23.14179,45.90574,24.1,1,0,0
2,1,3,2.99596,0.01669,5.605599855012022,5.04,23.02411,49.46593,24.1,1,0,0
2,2,3,2.436579,0.017305,5.730891296075339,5.04,22.83948,50.58186,24.1,1,0,0
2,3,3,2.086374,0.015204,5.686704787789912,5.04,22.67515,46.96449,24.1,1,0,0
2,4,3,1.530102,0.015447,5.589636634176245,5.04,22.53119,38.7521,24.1,1,0,0
2,5,3,1.627109,1.324605,5.891776686786525,5.04,22.2913,31.82792,24.1,1,0,0
2,6,3,0.1734,3.959565,9.129374045416773,5.04,21.98338,27.97084,24.1,1,0,0
2,7,3,0.144365,1.690875,9.191956002682677,5.04,21.72612,24.70229,22.6,1,0,0
2,8,3,0.097783,1.420294,9.26612892564288,4.032,21.67547,23.4229,22.6,1,0,0
2,9,3,0.883635,0.023874,11.062526806636509,3.020557,22.32503,20.8504,22.1,1,0,0
2,10,3,2.563117,0.022278,11.453330365963966,0.0,22.89113,19.39469,22.1,1,0,0
2,11,3,5.584726,0.01986,11.752274643425539,0.0,23.65419,19.92929,22.1,1,0,0
2,12,3,6.577319,1.076739,11.587628394850896,0.0,24.19613,19.3772,22.1,1,0,0
2,13,3,10.495092,0.991145,14.375671193149119,1.78105,25.13413,16.49517,22.1,1,0,0
2,14,3,11.494299,0.011458,14.423187095142593,3.217148,25.84667,15.35877,22.1,1,0,0
2,15,3,14.395712,0.02141,15.082726637807498,3.793031,26.64771,16.89544,22.1,1,0,0
2,16,3,15.810695,0.865954,14.915872181914796,3.486452,27.0366,17.56757,22.1,1,0,0
2,17,3,15.671641,0.021915,19.76827123082245,3.553416,26.94452,16.36335,22.1,1,0,0
2,18,3,14.83027,1.631792,18.695890590128325,3.107814,26.74117,15.7948,22.6,1,0,0
2,19,3,12.309979,1.5484,18.938273722186892,3.782432,26.22742,18.9212,22.6,1,0,0
2,20,3,6.093479,2.428842,19.296512039221913,4.496675,23.95074,22.02979,22.6,1,0,0
2,21,3,5.478801,1.454823,11.46620652125515,5.04,23.5802,19.80744,22.6,1,0,0
2,22,3,5.111546,4.409802,11.371681857532382,5.04,23.42538,19.41952,22.6,1,0,0
2,23,3,4.074832,0.016088,8.233484842444748,5.04,23.29942,18.35152,24.1,1,0,0
2,0,4,3.489986,0.869885,5.682182873920416,5.04,23.18528,19.84512,23.9,1,0,0
2,1,4,2.876581,0.012598,5.131298465903895,5.04,23.04267,19.08906,23.9,1,0,0
2,2,4,2.724723,0.014622,5.13832780409942,5.04,22.85731,16.22475,23.9,1,0,0
2,3,4,1.893782,0.020681,5.083514158314431,5.04,22.58962,15.75641,23.9,1,0,0
2,4,4,0.363972,0.010471,5.078121328570265,5.04,22.26293,16.3512,23.9,1,0,0
2,5,4,0.74614,0.004745,5.089891458427279,5.04,22.01858,19.01534,23.9,1,0,0
2,6,4,0.161835,0.939996,8.379611283902177,5.04,21.83076,20.87163,23.9,1,0,0
2,7,4,0.124771,1.076094,8.003331409303959,5.04,21.58732,21.71364,22.4,1,0,0
2,8,4,0.127653,2.334358,8.315799846848991,4.032,21.4591,22.00653,22.4,1,0,0
2,9,4,1.478482,0.020823,10.234564198392805,3.019953,22.29485,21.61376,21.9,1,0,0
2,10,4,4.066707,0.025056,10.24298340505526,0.0,23.18701,20.82063,21.9,1,0,0
2,11,4,7.680867,0.026675,10.815336874497739,0.0,24.35718,19.03205,21.9,1,0,0
2,12,4,10.242157,1.283429,10.394721285878331,0.0,25.30682,19.58546,21.9,1,0,0
2,13,4,12.267679,1.027304,13.1618757952187,1.573162,25.99685,17.72967,21.9,1,0,0
2,14,4,14.162446,0.019821,13.334851651912256,2.971056,26.59645,18.33419,21.9,1,0,0
2,15,4,15.369515,0.019716,13.459476738619784,3.49784,27.06702,25.26542,21.9,1,0,0
2,16,4,15.418448,0.027614,13.170539019517838,3.444943,27.19651,27.5338,21.9,1,0,0
2,17,4,14.800148,0.019125,17.68050319300349,3.572168,26.94092,27.79712,21.9,1,0,0
2,18,4,13.23443,0.776466,17.88490118484924,3.212392,26.54701,32.21054,22.4,1,0,0
2,19,4,12.100984,2.527484,17.747443426341402,3.975485,25.97259,34.78711,22.4,1,0,0
2,20,4,5.377737,4.037464,17.571883885391774,4.57292,23.97671,44.65037,22.4,1,0,0
2,21,4,4.531796,2.125944,10.50696093339572,5.04,23.61744,51.67156,22.4,1,0,0
2,22,4,4.534423,1.90622,10.217959780469268,5.04,23.46402,55.61939,22.4,1,0,0
2,23,4,3.755722,0.021864,6.939410546701082,5.04,23.34706,56.15476,23.9,1,0,0
2,0,5,4.51378,0.856429,5.142476111604256,5.04,23.23876,53.48909,23.7,1,0,0
2,1,5,3.090499,0.013869,6.462457348931722,5.04,23.13633,52.16138,23.7,1,0,0
2,2,5,3.454127,0.025632,6.197074159976518,5.04,23.04123,47.94817,23.7,1,0,0
2,3,5,2.825044,0.017553,6.0777237636735455,5.04,22.91857,43.57162,23.7,1,0,0
2,4,5,2.65325,0.023661,6.414823814253847,5.04,22.80159,44.09389,23.7,1,0,0
2,5,5,1.925982,1.944233,6.291944044514857,5.04,22.59679,46.35298,23.7,1,0,0
2,6,5,1.156114,1.938271,10.200990841008489,5.04,22.40952,48.47699,23.7,1,0,0
2,7,5,0.829023,2.019811,10.336723244326514,5.04,22.23731,47.60234,22.2,1,0,0
2,8,5,1.1441,0.005235,10.081917607004847,4.032,22.32354,44.69101,22.2,1,0,0
2,9,5,3.961352,0.019691,12.993072745606211,2.989799,23.22028,40.35569,21.7,1,0,0
2,10,5,6.171299,0.017046,13.205557610624348,0.0,23.97932,39.13055,21.7,1,0,0
2,11,5,8.833273,0.021501,12.896394356218753,0.0,24.73726,34.6951,21.7,1,0,0
2,12,5,11.493526,1.47133,13.066684293426835,0.0,25.44753,26.90358,21.7,1,0,0
2,13,5,14.338922,1.39112,16.506273501366636,1.544823,26.52204,23.06523,21.7,1,0,0
2,14,5,15.903321,0.020075,16.083994389062664,2.754004,27.05285,27.00414,21.7,1,0,0
2,15,5,16.474949,0.032551,16.588074457582604,3.415869,27.38902,31.06914,21.7,1,0,0
2,16,5,17.334076,0.016464,16.130679272548424,3.353187,27.52189,30.12984,21.7,1,0,0
2,17,5,16.096091,0.020505,21.507304259759877,3.475973,27.19931,28.78454,21.7,1,0,0
2,18,5,14.161299,2.531507,21.753835050188002,3.170672,26.76091,32.52418,22.2,1,0,0
2,19,5,12.390595,2.026579,21.83123494764223,3.954033,26.08413,41.18751,22.2,1,0,0
2,20,5,7.035222,3.006515,21.59973381971171,4.597588,24.10138,54.62309,22.2,1,0,0
2,21,5,5.815076,2.378439,12.631874457479823,5.04,23.73761,59.46212,22.2,1,0,0
2,22,5,4.438015,0.904944,12.98073862080894,5.04,23.56967,60.71392,22.2,1,0,0
2,23,5,5.089463,0.012331,8.782568852617151,5.04,23.46105,61.211,23.7,1,0,0
2,0,6,3.713613,0.020228,6.5091601919332,5.04,23.35656,56.46181,24.8,1,0,0
2,1,6,3.808096,0.021096,5.63254317159661,5.04,23.27947,55.04131,24.8,1,0,0
2,2,6,3.5267,0.0157,5.987551497565826,5.04,23.18314,51.32401,24.8,1,0,0
2,3,6,3.262492,0.018067,6.210168532927336,5.04,23.09474,42.43027,24.8,1,0,0
2,4,6,3.069969,0.023083,5.856105960122009,5.04,23.01297,44.25507,24.8,1,0,0
2,5,6,2.337528,1.736124,5.946212409543458,5.04,22.88491,48.22816,24.8,1,0,0
2,6,6,1.821567,0.003734,9.449687018634837,5.04,22.64111,49.44994,24.8,1,0,0
2,7,6,1.821977,1.635156,9.428534365806895,5.04,22.47644,48.35465,22.8,1,0,0
2,8,6,2.074309,0.003328,9.702471305792113,5.034625,22.57651,48.1237,22.8,1,0,0
2,9,6,4.785129,0.023755,12.00801133019496,4.939933,23.47588,42.36667,22.8,1,0,0
2,10,6,8.89142,0.014366,12.073814565764264,4.539745,24.90536,32.72903,22.8,1,0,0
2,11,6,12.166246,0.011853,12.342459135597126,3.727858,25.83106,27.02333,22.8,1,0,0
2,12,6,14.243497,1.348277,12.23570848584347,3.194204,26.4116,23.1136,22.8,1,0,0
2,13,6,15.651564,0.916547,15.136896958605483,2.146635,26.89857,22.73247,22.8,1,0,0
2,14,6,15.984098,0.025333,15.481666969306414,1.383739,27.35373,25.24135,22.8,1,0,0
2,15,6,17.124262,0.012837,14.535699074808875,0.6635042,27.70764,25.82615,22.8,1,0,0
2,16,6,17.720604,0.006843,14.912413803137271,0.0,27.79415,25.72955,22.8,1,0,0
2,17,6,16.920394,0.010763,20.200828859606933,0.0,27.45974,28.40336,22.8,1,0,0
2,18,6,14.71081,1.186949,19.544058222125994,0.0,26.90424,31.75777,22.8,1,0,0
2,19,6,12.870577,1.921592,20.55357233694956,0.0,26.19059,36.65767,22.8,1,0,0
2,20,6,6.805536,1.539531,19.776436540826296,0.9263819,24.19919,45.79737,22.8,1,0,0
2,21,6,6.321415,2.30816,11.778268284982877,1.008,23.8206,50.5582,22.8,1,0,0
2,22,6,5.15593,1.289527,12.023087366296558,4.032,23.65688,53.8658,22.8,1,0,0
2,23,6,4.331801,0.016272,8.170156270726793,4.032,23.53666,51.15775,24.8,1,0,0
2,0,7,4.683084,0.017129,4.804409025011087,5.04,23.4352,50.86505,25.0,1,0,0
2,1,7,3.420788,0.018613,4.561368275569472,5.04,23.34667,54.45743,25.0,1,0,0
2,2,7,3.570423,0.025474,4.398239107140969,5.04,23.26487,54.4388,25.0,1,0,0
2,3,7,3.663022,0.020989,4.516837961723236,5.04,23.18968,51.82766,25.0,1,0,0
2,4,7,4.219735,0.014833,4.429684979237604,5.04,23.10986,42.46036,25.0,1,0,0
2,5,7,2.999569,1.854084,4.404473169851655,5.04,23.0212,35.17673,25.0,1,0,0
2,6,7,2.468204,0.00754,4.57470919687174,5.04,22.90009,36.85217,25.0,1,0,0
2,7,7,2.279358,0.003669,10.066418646371405,5.04,22.80357,38.66673,23.0,1,0,0
2,8,7,3.648306,1.032796,10.312792800140066,5.018756,22.93542,35.51322,23.0,1,0,0
2,9,7,6.085522,0.017742,17.30882241579131,4.848009,23.97888,31.09365,23.0,1,0,0
2,10,7,9.041565,0.012173,17.219304187637835,4.4482,24.80601,31.46344,23.0,1,0,0
2,11,7,10.093047,0.024324,11.574278906937012,4.005355,25.53047,30.64902,23.0,1,0,0
2,12,7,12.658681,0.005811,11.65984534116591,3.362118,26.05076,28.50828,23.0,1,0,0
2,13,7,14.443134,1.123196,14.731326672937133,2.239515,26.72454,26.61681,23.0,1,0,0
2,14,7,16.760578,0.016966,14.338931729353076,1.398976,27.19653,26.79114,23.0,1,0,0
2,15,7,16.318019,0.031747,14.330479477287975,0.6917948,27.4511,29.14339,23.0,1,0,0
2,16,7,16.297448,0.022581,14.958800329887623,0.0,27.47411,30.89195,23.0,1,0,0
2,17,7,16.755269,0.018322,21.813096808914157,0.0,27.19036,32.20139,23.0,1,0,0
2,18,7,14.454678,0.858381,21.368886707714086,0.0,26.78588,34.35667,23.0,1,0,0
2,19,7,13.206408,3.613278,21.27992654939681,0.0,26.20786,38.07991,23.0,1,0,0
2,20,7,6.281988,5.525204,21.289031083440737,0.9213997,24.1972,48.37646,23.0,1,0,0
2,21,7,6.594922,2.409047,12.493912895772112,1.008,23.80606,54.4105,23.0,1,0,0
2,22,7,5.113349,3.421939,12.423133422914836,4.032,23.65126,53.75467,23.0,1,0,0
2,23,7,4.058067,0.011099,8.649624720481322,4.032,23.53347,53.55453,25.0,1,0,0
2,0,1,4.60969,0.023755,4.696535631585295,5.04,23.43747,54.12752,24.2,1,0,0
2,1,1,4.423245,0.020912,4.30311674839552,5.04,23.35309,52.679,24.2,1,0,0
2,2,1,4.111593,0.011193,4.3056079760048025,5.04,23.26621,51.9224,24.2,1,0,0
2,3,1,3.738152,0.011421,4.364707031485198,5.04,23.19763,45.92684,24.2,1,0,0
2,4,1,2.874664,0.013792,4.573778718684497,5.04,23.12568,41.2803,24.2,1,0,0
2,5,1,2.539661,1.662937,4.275745167688495,5.04,23.00336,43.65611,24.2,1,0,0
2,6,1,2.211853,0.003678,4.368927922215145,5.04,22.87737,47.87757,24.2,1,0,0
2,7,1,2.249016,1.436762,10.060535104211715,5.04,22.76284,46.69305,22.7,1,0,0
2,8,1,3.252161,1.968009,9.838648548458954,4.025447,22.87025,38.51238,22.7,1,0,0
2,9,1,4.537972,0.006747,16.72992434786212,2.957534,23.64494,33.85341,22.2,1,0,0
2,10,1,7.389567,0.027298,17.18085094102687,0.0,24.51813,29.22888,22.2,1,0,0
2,11,1,10.591431,0.020967,11.221898437746544,0.0,25.43982,24.18084,22.2,1,0,0
2,12,1,11.961044,0.003364,11.372579745914479,0.0,25.88813,24.80016,22.2,1,0,0
2,13,1,13.945189,0.003674,13.605686216173774,1.553182,26.51876,25.79799,22.2,1,0,0
2,14,1,15.569772,0.026715,14.520361216659138,2.884756,27.01683,27.10194,22.2,1,0,0
2,15,1,16.785607,0.014537,14.39083202075546,3.442996,27.50776,29.80332,22.2,1,0,0
2,16,1,18.095711,0.017531,14.348670189472076,3.266224,27.89009,32.82258,22.2,1,0,0
2,17,1,17.370897,0.856537,20.778411477765648,3.282836,27.6927,34.09676,22.2,1,0,0
2,18,1,16.631772,0.889982,20.809855762677426,3.008565,27.27121,36.31998,22.7,1,0,0
2,19,1,13.647302,2.759998,21.097544851993288,3.777341,26.58281,38.06102,22.7,1,0,0
2,20,1,7.445846,2.88972,20.62696427128016,4.518815,24.30017,42.61734,22.7,1,0,0
2,21,1,6.180774,1.639613,11.79705325744681,5.04,23.86687,48.96406,22.7,1,0,0
2,22,1,4.891022,2.940183,11.917240904567503,5.04,23.69517,56.98191,22.7,1,0,0
2,23,1,5.154324,0.017559,8.89531555373803,5.04,23.56087,54.44061,24.2,1,0,0
2,0,2,4.385986,0.030268,5.46976249400871,5.04,23.44633,52.49081,24.3,1,0,0
2,1,2,4.576127,0.013917,5.805807535563317,5.04,23.35063,51.40888,24.3,1,0,0
2,2,2,3.631668,0.033469,5.817750637340845,5.04,23.26964,48.18784,24.3,1,0,0
2,3,2,4.107684,0.013766,5.729773087233377,5.04,23.16278,48.72568,24.3,1,0,0
2,4,2,3.387691,0.030565,5.770451726610206,5.04,23.05091,46.68975,24.3,1,0,0
2,5,2,3.47116,0.002731,5.765121285470015,5.04,22.9598,41.2315,24.3,1,0,0
2,6,2,2.929211,0.901549,9.156120626985581,5.04,22.86169,39.04874,24.3,1,0,0
2,7,2,2.600165,0.002951,9.271725684866595,5.04,22.69084,41.04754,22.8,1,0,0
2,8,2,2.438753,2.239457,9.36059280318884,4.029164,22.72458,41.81559,22.8,1,0,0
2,9,2,4.14168,0.020496,12.009715206766414,2.973416,23.5586,36.65574,22.3,1,0,0
2,10,2,7.348423,0.015488,12.296305499615523,0.0,24.38805,36.62643,22.3,1,0,0
2,11,2,9.493604,0.016224,11.949543526485574,0.0,25.07221,38.8485,22.3,1,0,0
2,12,2,11.769585,1.059277,12.121021687004609,0.0,25.86628,35.23394,22.3,1,0,0
2,13,2,14.927168,0.005624,15.163302365606466,1.500133,26.75015,32.93581,22.3,1,0,0
2,14,2,17.599765,0.025212,14.875710454008336,2.737652,27.49544,31.76226,22.3,1,0,0
2,15,2,18.810049,0.014309,15.10984105606977,3.104077,28.16208,29.13227,22.3,1,0,0
2,16,2,20.339814,0.020904,14.587190336578756,2.900714,28.49785,28.64473,22.3,1,0,0
2,17,2,19.358772,0.024542,20.46170714645636,2.985659,28.21711,29.54399,22.3,1,0,0
2,18,2,17.86468,2.004067,19.727450883316244,2.756385,27.83472,30.16261,22.8,1,0,0
2,19,2,15.451114,2.757277,20.285718668790487,3.571338,26.88109,38.45928,22.8,1,0,0
2,20,2,7.214822,0.974575,19.83973919121672,4.519177,24.43704,49.46102,22.8,1,0,0
2,21,2,6.135809,4.14882,11.966688902013582,5.04,23.96857,53.27089,22.8,1,0,0
2,22,2,5.590974,1.189669,11.442011331980108,5.04,23.78629,51.54515,22.8,1,0,0
2,23,2,5.345235,0.030629,7.912242153128484,5.04,23.6512,47.09954,24.3,1,0,0
2,0,3,4.479654,0.034738,5.681157771952105,5.04,23.53289,46.11955,24.1,1,0,0
2,1,3,3.774699,0.014816,6.30876331749167,5.04,23.42932,45.11001,24.1,1,0,0
2,2,3,4.203629,0.01077,6.423947979242312,5.04,23.33656,45.26275,24.1,1,0,0
2,3,3,3.692035,0.033282,6.541620608485405,5.04,23.2444,45.51787,24.1,1,0,0
2,4,3,3.436416,0.010304,6.408363079499073,5.04,23.1518,44.28245,24.1,1,0,0
2,5,3,3.168473,0.00943,6.382471389130183,5.04,23.035,40.64851,24.1,1,0,0
2,6,3,3.098719,1.91585,9.817723725922228,5.04,22.92501,36.08502,24.1,1,0,0
2,7,3,2.839133,2.732579,9.986365200283284,5.04,22.83606,31.47057,22.6,1,0,0
2,8,3,2.362656,2.08557,9.881630466132115,4.025914,22.85106,30.69741,22.6,1,0,0
