month,hour,day_type,cooling_demand,dhw_demand,non_shiftable_load,occupant_count,indoor_dry_bulb_temperature,indoor_relative_humidity,heating_demand,solar_generation
3,8,7,5.100885080619702,1.717936,10.710724825415284,3.988364,23.44173,51.23402,0,0
3,9,7,7.187713679216017,0.019709,18.03661678530843,2.887605,24.19741,42.03999,0,0
3,10,7,9.789763082343923,0.008724,19.320371682687544,0.0,25.11555,30.50926,0,0
3,11,7,13.244696738389166,0.021183,12.158492976698003,0.0,26.23511,24.92631,0,0
3,12,7,14.752964751567147,1.060355,12.397177552068946,0.0,26.85117,22.86282,0,0
3,13,7,16.705420841286927,1.073466,14.824893570515066,1.376386,27.4174,23.85439,0,0
3,14,7,18.047799107521183,0.022621,15.560860611673295,2.605209,27.83505,25.52099,0,0
3,15,7,19.127567027491413,0.01329,15.211050078925457,3.123597,28.21883,26.41593,0,0
3,16,7,19.144682641545767,0.010058,15.215247355297388,3.063315,28.33311,25.54207,0,0
3,17,7,19.284100577105683,0.016217,22.320019282694926,3.151758,28.23203,27.27205,0,0
3,18,7,18.058460644308415,1.879859,22.75120197284211,2.79253,27.87407,27.74151,0,0
3,19,7,16.440745089986866,0.970753,21.92525986900322,3.573168,27.28904,33.20604,0,0
3,20,7,8.162968975363622,2.288736,22.979419422082366,4.374029,24.62494,44.78172,0,0
3,21,7,6.471421754196033,4.487555,13.019138079812617,5.04,24.0916,48.85135,0,0
3,22,7,6.606183692814113,3.131431,13.28332780512551,5.04,23.90751,51.53949,0,0
3,23,7,4.860721248832403,0.015103,9.831055395308825,5.04,23.76946,52.04244,0,0
3,0,1,5.253076007200464,0.023841,4.7938664589202835,5.04,23.65586,51.85093,0,0
3,1,1,5.166422836683116,0.015468,4.6204252821171385,5.04,23.55202,49.57581,0,0
3,2,1,4.880275472545012,0.01693,4.707817376855746,5.04,23.46129,47.62964,0,0
3,3,1,4.207515846313033,0.027229,4.562710275063835,5.04,23.37454,42.32301,0,0
3,4,1,3.6944256291788693,0.020051,4.707632095468572,5.04,23.29527,36.44136,0,0
3,5,1,4.319668403369301,1.424094,4.450061098759426,5.04,23.22273,34.13086,0,0
3,6,1,3.9308733272440075,1.950795,4.630100237136767,5.04,23.15556,33.05953,0,0
3,7,1,3.73366877050924,0.935063,10.39378240912118,5.04,23.12472,34.00536,0,0
3,8,1,5.4667614038639085,1.539178,10.725454579712025,4.85252,23.98653,32.14232,0,0
3,9,1,8.745171366640907,0.013162,17.758332533212766,4.477547,24.78708,30.14184,0,0
3,10,1,11.020339293927002,0.013136,17.895328399319784,4.265551,25.53148,28.34803,0,0
3,11,1,13.84569644624593,0.024856,11.840052757961967,3.70438,26.35539,25.46635,0,0
3,12,1,15.52119261331399,0.006366,12.308693233011914,3.070132,26.84885,25.1505,0,0
3,13,1,15.945568732021007,1.401843,14.921864400719421,2.079711,27.26819,26.0485,0,0
3,14,1,16.538660327824598,0.015523,14.88519074310836,1.347116,27.66509,26.04853,0,0
3,15,1,17.842425739243332,0.022088,15.078582181588255,0.6475005,27.97948,27.08603,0,0
3,16,1,19.208590741779158,0.020236,15.072717065472146,0.0,28.12104,26.53005,0,0
3,17,1,17.888953791626662,0.012505,22.133431514523686,0.0,27.939,28.28146,0,0
3,18,1,16.94593130279894,2.59836,21.864519684579353,0.0,27.50029,30.24915,0,0
3,19,1,15.095409026251088,1.604778,21.592118565560707,0.0,26.9439,33.99612,0,0
3,20,1,7.774374849861448,1.881616,22.515507034859603,0.8957908,24.48323,44.47926,0,0
3,21,1,5.766327632892498,1.307669,12.884819801545389,1.008,23.99698,48.06417,0,0
3,22,1,5.3798755492797765,4.184739,12.565192198817561,4.032,23.82345,48.9939,0,0
3,23,1,5.654250152384504,0.02205,9.332653414629396,4.032,23.68993,49.31738,0,0
3,0,2,3.849778960630106,0.012119,5.6354726844613,5.04,23.5721,48.72491,0,0
3,1,2,4.115431433920923,0.023127,6.6504549569612355,5.04,23.46627,45.27206,0,0
3,2,2,4.028023338718043,0.032512,6.66297006868582,5.04,23.37149,42.22846,0,0
3,3,2,3.7498499293230267,0.01757,6.639867234813124,5.04,23.28553,40.33491,0,0
3,4,2,4.388591786388263,0.019698,6.519960863245856,5.04,23.20462,42.93213,0,0
3,5,2,3.7019780307620884,1.860333,6.55050420792246,5.04,23.12946,41.56651,0,0
3,6,2,3.8338518000960184,1.549387,10.711397705637358,5.04,23.05052,34.34034,0,0
3,7,2,3.454639871314266,3.886385,10.380016324793626,5.04,23.01863,33.17763,0,0
3,8,2,4.859321104743788,2.176257,11.14071835802144,4.951985,23.45795,32.30073,0,0
3,9,2,6.567816023678365,0.019735,13.138233011355458,4.725276,24.2913,28.64664,0,0
3,10,2,10.661761674827293,0.01059,13.668870933831743,4.368504,25.31222,31.50028,0,0
3,11,2,12.81759506556929,0.025794,13.435613346509058,3.684634,26.34232,32.46982,0,0
3,12,2,14.656950151472987,1.164593,13.437753874876709,3.015985,26.87254,31.37921,0,0
3,13,2,17.253980114496922,0.003716,17.14304640333627,2.071174,27.37342,30.33114,0,0
3,14,2,18.136719456383112,0.026472,17.4158603174647,1.31082,27.74521,31.79773,0,0
3,15,2,17.571677102474016,0.012074,16.280333804094226,0.6553997,27.848,33.65104,0,0
3,16,2,19.107277307358277,0.023911,16.564250287317066,0.0,27.93319,34.6848,0,0
3,17,2,17.626519602414955,0.882872,22.786676478493767,0.0,27.72626,36.97681,0,0
3,18,2,18.04326520933424,1.047209,22.193724125457926,0.0,27.54447,37.18781,0,0
3,19,2,14.925431864367148,2.340092,22.541304058648095,0.0,26.93176,40.42186,0,0
3,20,2,7.106031365527785,1.768941,22.19507399070842,0.8999012,24.4639,49.64502,0,0
3,21,2,5.683515894006987,0.005657,13.325847312041748,1.008,23.97241,53.73007,0,0
3,22,2,5.903428126948633,2.057288,13.541937840697107,4.032,23.80014,54.95226,0,0
3,23,2,6.000941146192404,0.857436,9.369872840606309,4.032,23.6683,53.6372,0,0
3,0,3,4.722072147245427,0.023797,6.583361848815518,5.04,23.55839,53.73422,0,0
3,1,3,4.863417350830826,0.019998,5.760390933193682,5.04,23.45841,51.92067,0,0
3,2,3,4.234310245819172,0.0236,5.8919592104629555,5.04,23.36839,47.01311,0,0
3,3,3,3.2799660631161487,0.009236,5.905258944653992,5.04,23.28021,42.92631,0,0
3,4,3,3.2984640133736542,0.017696,5.848594932745058,5.04,23.20041,44.26677,0,0
3,5,3,4.28702612695001,4.001628,5.937369042563865,5.04,23.12938,46.05687,0,0
3,6,3,2.8516673982197664,0.007986,9.764600442910883,5.04,23.0589,43.86227,0,0
3,7,3,2.996562331629064,1.94653,9.318962431374189,5.04,23.02217,41.9976,0,0
3,8,3,5.056356812124065,1.444516,9.201762199482213,3.978111,23.40774,43.71618,0,0
3,9,3,6.503027002301291,0.016337,12.186261454374852,2.866467,24.18374,39.09886,0,0
3,10,3,8.146149576278185,0.033649,12.180622640164964,0.0,24.83889,34.38538,0,0
3,11,3,10.717766744953272,0.020606,12.24700917822935,0.0,25.501,34.86605,0,0
3,12,3,12.008666257705038,0.005168,12.109028996997191,0.0,25.84609,33.09054,0,0
3,13,3,13.483994253784601,1.723137,15.199196637168356,1.58799,26.38911,30.41171,0,0
3,14,3,15.047828557399436,0.015954,15.070712189826969,2.964011,26.80967,34.8169,0,0
3,15,3,16.266373388792278,0.013649,15.270142482909792,3.613394,27.11318,37.93519,0,0
3,16,3,16.06370861095029,0.027854,14.95607997672105,3.543554,27.32495,39.02509,0,0
3,17,3,16.2759352814735,0.011396,20.131363450381457,3.551061,27.18743,39.76393,0,0
3,18,3,14.769652575839258,2.322769,19.876352379532367,3.124065,26.91615,43.03725,0,0
3,19,3,13.780032197673467,0.96858,20.488922258805466,3.870812,26.37889,45.34135,0,0
3,20,3,7.119833675892594,2.492669,20.644417795101674,4.547066,24.21787,53.34298,0,0
3,21,3,5.844886853448929,3.931111,11.47752150253711,5.04,23.81498,55.93085,0,0
3,22,3,4.706249994735052,2.548492,11.675488350271905,5.04,23.65743,52.96355,0,0
3,23,3,3.7295797715217622,0.023555,8.401795081853901,5.04,23.54076,49.71407,0,0
3,0,4,4.177829184399719,0.023892,5.950782431937146,5.04,23.43858,50.39745,0,0
3,1,4,4.532096341680742,0.023952,5.603743598457021,5.04,23.34853,50.53211,0,0
3,2,4,3.7997698717611303,0.025722,5.462689101514432,5.04,23.26697,50.95614,0,0
3,3,4,4.341358152254074,0.856194,5.862375386393213,5.04,23.1941,51.68797,0,0
3,4,4,3.6259118487760733,0.024808,5.759378493648239,5.04,23.12323,51.71822,0,0
3,5,4,2.43881200017935,2.114691,5.761237933907813,5.04,23.05258,52.05146,0,0
3,6,4,2.5276244971485493,0.008829,9.242854154756875,5.04,22.98475,54.39471,0,0
3,7,4,2.8680814294272703,2.814805,9.270127939514785,5.04,22.96236,55.92021,0,0
3,8,4,3.8595721566452887,0.006701,8.918780933325396,4.003349,23.1728,55.50674,0,0
3,9,4,5.497618019197582,0.017752,11.773757872700514,2.927911,23.85411,46.52052,0,0
3,10,4,7.992352953203655,0.016088,11.559902048684629,0.0,24.69854,38.09724,0,0
3,11,4,10.563364664736993,0.024106,11.866042756020004,0.0,25.34876,37.76935,0,0
3,12,4,11.289354104423255,1.121851,11.98846533217488,0.0,25.64921,38.69541,0,0
3,13,4,12.655623548128252,1.598877,14.378268097661326,1.624265,26.04817,38.97231,0,0
3,14,4,13.742336933820207,0.012388,14.440102608762057,3.115776,26.43468,38.58778,0,0
3,15,4,14.69094803674742,0.027422,14.694573034621017,3.764785,26.78554,39.10078,0,0
3,16,4,15.771480734344001,0.023478,14.496737132293106,3.71188,26.90609,40.50012,0,0
3,17,4,14.696774844467077,0.016624,19.856580156951267,3.798866,26.67638,41.40911,0,0
3,18,4,14.208994757900445,1.859532,19.556325984919553,3.330746,26.46627,41.56243,0,0
3,19,4,12.096660235172449,3.099524,19.491955622453002,4.034691,25.94106,44.50587,0,0
3,20,4,6.582087799098527,2.040937,19.58496860515482,4.631734,24.05005,51.81597,0,0
3,21,4,5.337998548957425,2.561625,11.424820750648207,5.04,23.6971,52.72915,0,0
3,22,4,5.063903135737933,1.017175,11.47170605434192,5.04,23.54723,53.35724,0,0
3,23,4,4.351486875133869,0.010622,7.792047576622559,5.04,23.43586,53.60024,0,0
3,0,5,3.587751572639662,0.016748,5.701974173681721,5.04,23.34199,54.41413,0,0
3,1,5,3.8945162871162693,0.015061,5.847654424168109,5.04,23.26066,54.55931,0,0
3,2,5,3.6073042107407884,0.021049,5.752454113235205,5.04,23.18802,54.7162,0,0
3,3,5,2.994789946855044,0.017823,5.757789394630369,5.04,23.11259,55.65156,0,0
3,4,5,2.592739268347887,0.015791,5.7761390068180125,5.04,23.04118,56.0064,0,0
3,5,5,3.559380597698146,2.335842,5.642718804967525,5.04,22.97457,56.15944,0,0
3,6,5,2.694487548768276,0.00714,9.412356920814092,5.04,22.90673,54.89355,0,0
3,7,5,2.7675098998482097,1.117748,9.56980997928262,5.04,22.88971,53.19621,0,0
3,8,5,3.532040706597236,2.359681,9.204637313202527,3.996557,23.18835,53.55701,0,0
3,9,5,5.363947179801939,0.018119,11.825263729208816,2.906686,23.83372,50.64794,0,0
3,10,5,7.312173330152192,0.019914,11.969510641780076,0.0,24.26789,48.39862,0,0
3,11,5,8.912660908232915,0.016984,11.759293633537013,0.0,24.77541,45.01741,0,0
3,12,5,9.883089865640208,1.629976,11.695348966246303,0.0,25.17315,43.01979,0,0
3,13,5,11.27042215333613,0.755006,14.518391021646394,1.683874,25.66427,42.12959,0,0
3,14,5,13.009778260404175,0.018494,14.685532776682884,3.232552,25.99684,41.70252,0,0
3,15,5,13.106288805882494,0.015715,14.701414237540021,3.959352,26.22232,42.83966,0,0
3,16,5,13.102184365229089,0.02443,14.018341512718246,3.92323,26.22505,44.45267,0,0
3,17,5,12.783624551411418,0.017435,20.083718285337774,4.044555,25.96376,45.84693,0,0
3,18,5,10.83899157970648,0.003042,20.134748618344922,3.522891,25.78725,46.46738,0,0
3,19,5,10.378346069226028,2.585308,19.75661402208901,4.186217,25.54658,45.90319,0,0
3,20,5,6.029746681847638,5.118032,19.75840983136022,4.640949,23.83584,52.41529,0,0
3,21,5,4.428040830364402,2.759377,11.34067486872831,5.04,23.53073,53.64076,0,0
3,22,5,3.9845808074956994,2.990315,11.410464961548003,5.04,23.3974,53.91372,0,0
3,23,5,4.158211608985245,0.016279,8.074598594705343,5.04,23.29973,52.75053,0,0
3,0,6,3.0336765244636403,0.017057,5.817190727879768,5.04,23.21225,51.82854,0,0
3,1,6,3.564144883176569,0.015447,5.9943993131996205,5.04,23.13441,50.73006,0,0
3,2,6,3.3255722892272215,0.018015,5.905070171327166,5.04,23.06386,49.24699,0,0
3,3,6,2.852017820908197,0.018168,5.8642079240735505,5.04,22.99913,49.36697,0,0
3,4,6,2.417438330867344,0.011038,5.986788605359668,5.04,22.9246,51.40567,0,0
3,5,6,2.6562960784320033,0.005636,5.793133894957875,5.04,22.86184,53.29486,0,0
3,6,6,2.736143677128051,1.278129,9.806114399274318,5.04,22.79854,54.95214,0,0
3,7,6,2.5308713700571266,2.870044,9.378254855333074,5.04,22.7838,56.39747,0,0
3,8,6,2.8980526724996785,1.704892,9.503766124314728,4.011374,22.99734,55.51099,0,0
3,9,6,4.319376791119652,0.014011,12.28977234122947,2.949442,23.48662,50.74061,0,0
3,10,6,5.412945205002218,0.015746,12.121642239415817,0.0,23.83748,48.20643,0,0
3,11,6,7.215209898741905,0.035866,11.948123736188842,0.0,24.41131,45.15191,0,0
3,12,6,9.16583067588249,1.308387,12.157766685038904,0.0,24.87404,45.09728,0,0
3,13,6,10.081779536540695,0.005106,14.874194562941433,1.718845,25.30534,43.2609,0,0
3,14,6,11.674144071991073,0.030317,14.578559372946051,3.329756,25.69611,40.86462,0,0
3,15,6,13.253105489922467,0.015672,15.47920895613969,3.969097,26.13469,40.39614,0,0
3,16,6,13.728137148649655,0.020515,14.822887284574335,3.847715,26.32686,40.71637,0,0
3,17,6,12.65387935723498,0.020469,19.72435903278023,3.92612,26.11299,41.8203,0,0
3,18,6,11.866909244289662,3.944938,20.92716170589731,3.464086,25.82034,41.84281,0,0
3,19,6,9.76568256127389,0.002679,19.36763683455341,4.267851,25.20384,43.92375,0,0
3,20,6,5.285068688424422,4.940361,19.605592249163244,4.752581,23.6961,48.41397,0,0
3,21,6,4.573672121910992,1.242523,12.137637829001633,5.04,23.44732,47.29655,0,0
3,22,6,3.0565233757903822,1.361049,12.008729380013284,5.04,23.3174,49.94492,0,0
3,23,6,4.111990241312648,0.015712,8.195749113763789,5.04,23.22581,52.00442,0,0
3,0,7,3.557085640730212,0.028452,4.715176289865122,5.04,23.15035,51.81868,0,0
3,1,7,2.6097208076795098,0.022248,4.561511194520079,5.04,23.07493,52.45721,0,0
3,2,7,2.13898176817513,0.013899,4.8030264407449765,5.04,22.99867,51.43603,0,0
3,3,7,2.4978638656783305,0.016613,4.637525064776737,5.04,22.86968,49.97643,0,0
3,4,7,3.144888644066851,0.853968,4.634138527092592,5.04,22.76063,52.30819,0,0
3,5,7,1.95842823213638,1.445478,4.638876811015591,5.04,22.6303,53.03693,0,0
3,6,7,1.5877196220503966,0.004739,4.7500041982956605,5.04,22.486,52.88907,0,0
3,7,7,1.9559756444455378,1.743295,9.856433523594944,5.04,22.43616,55.19621,0,0
3,8,7,1.637519522945872,1.330433,10.445015737050872,4.030531,22.62769,54.35279,0,0
3,9,7,3.2406627054542056,0.025749,18.459451610046298,2.997285,23.11464,48.98423,0,0
3,10,7,4.320283309039691,0.852625,18.99775211978122,0.0,23.47253,44.80468,0,0
3,11,7,5.74450287959109,0.015846,11.75186225439626,0.0,23.92758,40.96107,0,0
3,12,7,6.7911081238151025,1.380474,11.719203191362444,0.0,24.2964,39.13137,0,0
3,13,7,8.637219277679987,0.002397,14.680222872613239,1.804334,24.85526,35.91637,0,0
3,14,7,10.213038853924257,0.012177,15.004619167187666,3.407455,25.4937,33.35509,0,0
3,15,7,12.253644684573148,0.028535,14.960300468766235,3.992375,26.04141,32.20372,0,0
3,16,7,12.596523974323672,0.024739,14.779818203450095,3.911354,26.07302,33.59583,0,0
3,17,7,11.220832313078018,0.024809,22.192489291098724,4.099038,25.81579,34.48307,0,0
3,18,7,11.079088239232643,1.336479,21.574782402493657,3.572101,25.52689,35.46793,0,0
3,19,7,8.63349747113473,2.568106,22.35739036240328,4.363179,24.99513,38.88407,0,0
3,20,7,5.051915375349531,1.077632,21.440224133152718,4.766668,23.58948,44.60194,0,0
3,21,7,4.253814281705586,2.74556,12.637820744974,5.04,23.34921,44.91759,0,0
3,22,7,3.5264071251333817,2.185184,12.843675678654735,5.04,23.21858,44.70529,0,0
3,23,7,3.275908991428895,0.027475,9.03449917599107,5.04,23.11636,43.37267,0,0
3,0,1,3.847750780065776,0.015844,4.735019177561902,5.04,23.02758,42.88152,0,0
3,1,1,2.577305431246208,0.017539,4.72993620735346,5.04,22.89199,43.56823,0,0
3,2,1,2.7553433918107486,0.014264,4.812741812750248,5.04,22.7389,44.27668,0,0
3,3,1,1.9248825339656321,0.013897,4.5707042999126015,5.04,22.62087,43.10854,0,0
3,4,1,0.7766831425690452,0.021953,4.705194023375915,5.04,22.4356,44.96748,0,0
3,5,1,0.8191272683998352,1.856979,4.6548089169892455,5.04,22.2302,48.89215,0,0
3,6,1,0.43829559487018444,1.457515,4.692289333527795,5.04,22.18898,50.28397,0,0
3,7,1,0.6666768270811849,0.003897,10.109763121428196,5.04,22.19391,52.11965,0,0
3,8,1,2.2654001515383873,1.016293,10.445778510737034,5.033403,22.5056,52.63809,0,0
3,9,1,3.4384538226628916,0.01663,18.070288776375268,4.94226,23.19939,50.93667,0,0
3,10,1,6.329211031638192,0.02129,17.850758173759814,4.766907,23.833,48.47869,0,0
3,11,1,8.396867312108784,0.029386,12.046688006022908,4.311394,24.49318,45.91668,0,0
3,12,1,8.253314729097667,0.007708,12.318131629640998,3.683997,24.82867,44.10263,0,0
3,13,1,9.947093681741805,1.098746,14.44288304411172,2.573714,25.20689,41.01723,0,0
3,14,1,10.339364694431131,0.016574,14.570185349237594,1.672307,25.48083,38.69997,0,0
3,15,1,10.646118004160275,0.014728,14.91904539463891,0.8333233,25.66172,39.09137,0,0
3,16,1,11.769825011509164,0.015707,14.765540030771922,0.0,25.76566,38.49677,0,0
3,17,1,11.759101654448825,0.026352,22.227423147216427,0.0,25.65276,37.771,0,0
3,18,1,10.95312694534492,2.597209,22.35391497849863,0.0,25.4196,38.71484,0,0
3,19,1,8.408271672392162,2.425975,22.22041686450582,0.0,24.73495,43.55453,0,0
3,20,1,4.470027932463314,1.047509,21.933772999426292,0.9734861,23.49769,50.17143,0,0
3,21,1,4.024395885721379,0.657933,13.08488130760829,1.008,23.27726,51.22341,0,0
3,22,1,3.1459534324405327,3.073793,13.038466689423135,4.032,23.16681,50.90461,0,0
3,23,1,4.1847039976558325,0.018624,9.48930472059797,4.032,23.08006,48.90954,0,0
4,0,2,2.7572001793756216,0.026471,5.897641321138589,5.04,23.01044,47.13238,0,0
4,1,2,2.9808561289585955,0.019155,6.231556876512617,5.04,22.94994,45.37989,0,0
4,2,2,2.3669312474527144,0.022093,6.4145653687756825,5.04,22.89076,43.81938,0,0
4,3,2,3.0162873251741478,0.018444,6.419848942633549,5.04,22.83578,43.10551,0,0
4,4,2,1.7648724864774308,0.026779,6.481564932271555,5.04,22.78418,42.40474,0,0
4,5,2,2.331510266615763,0.985691,6.185668696458486,5.04,22.7433,41.75146,0,0
4,6,2,0.8232566832504591,1.821099,10.110106449909225,5.04,22.71121,40.23311,0,0
4,7,2,2.0833632433788862,3.562879,10.044692476288226,5.04,22.70387,40.77081,0,0
4,8,2,3.678087175395026,1.593571,9.955563187765204,4.923118,23.31457,39.39497,0,0
4,9,2,7.769282350724884,0.015885,12.930036975179675,4.549614,24.34925,33.96744,0,0
4,10,2,10.236323394251128,0.016596,12.83741965996985,4.190423,25.20054,28.7941,0,0
4,11,2,11.583176203529456,0.014779,13.184982991603047,3.743597,25.76632,29.05498,0,0
4,12,2,12.30100828952084,0.753359,13.231707897804775,3.246895,26.02715,29.39305,0,0
4,13,2,13.946320863591291,0.004201,16.232189727551475,2.23966,26.47193,27.24315,0,0
4,14,2,15.567324386889496,0.862482,17.073881907866443,1.432272,26.83155,26.04264,0,0
4,15,2,16.514008914050162,0.024348,16.176727755305883,0.7030392,27.23619,26.27254,0,0
4,16,2,17.433717020205385,0.014699,16.5318582861313,0.0,27.55853,27.7933,0,0
4,17,2,17.20052474640375,0.018146,22.07944968053905,0.0,27.51867,28.54208,0,0
4,18,2,16.74629555757758,1.70555,21.835296894513025,0.0,27.30791,29.89296,0,0
4,19,2,14.547085076514213,1.843916,21.803566692441905,0.0,26.62065,34.93124,0,0
4,20,2,7.054372010997802,2.67126,21.57600221161092,0.9039356,24.17534,42.55494,0,0
4,21,2,6.239142309726056,1.90041,12.924247712139072,1.008,23.73868,48.87065,0,0
4,22,2,5.061235909304019,1.047462,12.261890819194655,4.032,23.58453,57.80418,0,0
4,23,2,4.394871904770194,0.025617,8.662609337716,4.032,23.46469,53.88989,0,0
4,0,3,3.8421343173715856,0.015246,6.493248204679778,5.04,23.3587,48.87659,0,0
4,1,3,3.8607622889309217,0.016886,5.6489666358872785,5.04,23.26907,49.53233,0,0
4,2,3,4.691175787092525,0.031223,5.537233157786749,5.04,23.18972,48.34777,0,0
4,3,3,3.8401252951556604,0.019923,5.649948539015337,5.04,23.11941,48.40804,0,0
4,4,3,3.4534422162518625,0.026072,5.400867261571955,5.04,23.05137,47.16928,0,0
4,5,3,3.405634421475076,1.485495,5.6833824234531045,5.04,22.98735,45.90654,0,0
4,6,3,2.462906133346309,1.941703,8.614415846849154,5.04,22.92624,43.39698,0,0
4,7,3,2.992718849226179,2.249744,8.99079058767421,5.04,22.90459,41.75125,0,0
4,8,3,4.201632098042284,3.055786,9.048293567494214,3.971807,23.34319,44.15281,0,0
4,9,3,6.57462204198075,0.025211,11.19921613748709,2.839669,24.17262,38.63477,0,0
4,10,3,9.090501222716522,0.019075,11.058185417195483,0.0,24.83615,31.55248,0,0
4,11,3,9.813243646311129,0.017682,11.505451801008906,0.0,25.38213,30.39279,0,0
4,12,3,11.594397181363247,0.002482,11.564597475097825,0.0,25.75934,28.75745,0,0
4,13,3,13.699727010248527,0.002126,14.220033503746299,1.555513,26.40716,29.99676,0,0
4,14,3,15.318905323051075,0.014691,14.038181880542249,2.867083,26.97826,29.13535,0,0
4,15,3,16.395583233341764,0.021447,13.959209517021808,3.405211,27.41438,26.55072,0,0
4,16,3,17.822448297838434,0.028392,14.304738330727215,3.308404,27.72129,30.41002,0,0
4,17,3,18.081693071096105,0.026341,18.42523800853406,3.266893,27.70983,35.15984,0,0
4,18,3,16.563603836976736,2.476081,18.86489030451321,2.878982,27.47723,37.06914,0,0
4,19,3,15.731212200829473,1.967975,18.924294417363583,3.55635,27.01663,39.2743,0,0
4,20,3,7.302237901235208,4.926453,18.48372225730402,4.361904,24.38591,51.04671,0,0
4,21,3,5.357637940963409,5.35452,11.138814920961204,5.04,23.86361,57.91642,0,0
4,22,3,4.84070186145812,1.855048,11.088655079909012,5.04,23.69415,61.49063,0,0
4,23,3,4.360976142167067,0.015762,7.6438372676551865,5.04,23.5715,63.97121,0,0
4,0,4,4.701565297718144,0.015235,5.62515805634486,5.04,23.46461,62.74942,0,0
4,1,4,3.766720105860501,0.017038,5.434546958775727,5.04,23.36623,56.04041,0,0
4,2,4,3.943300092429663,0.023225,5.053482354579738,5.04,23.26975,52.40747,0,0
4,3,4,3.9148444859281075,0.014216,5.114249860492621,5.04,23.18846,52.96902,0,0
4,4,4,3.35788825996438,0.013225,5.429296655373424,5.04,23.11576,48.77362,0,0
4,5,4,2.855120547998798,0.935333,5.279253101539569,5.04,23.04892,45.97206,0,0
4,6,4,3.1631636760287574,0.004406,8.454686199025026,5.04,22.96692,44.68412,0,0
4,7,4,2.4340528300921145,0.006394,8.628741797247516,5.04,22.94085,43.02347,0,0
4,8,4,4.336797022786902,0.001548,8.214359567246591,3.982365,23.30418,42.02051,0,0
4,9,4,7.365843463475184,0.028009,10.262104229308331,2.851972,24.34772,40.12812,0,0
4,10,4,10.359031254144009,0.017623,10.546850492167005,0.0,25.14678,38.58074,0,0
4,11,4,12.171269495085294,0.02487,10.838899222207914,0.0,25.90271,38.7651,0,0
4,12,4,13.735098387419734,1.334888,10.61409735177636,0.0,26.42985,37.25611,0,0
4,13,4,15.576010641631246,0.006292,13.34797763671238,1.446458,26.98938,34.62399,0,0
4,14,4,16.55714024288803,0.026476,13.447021167413016,2.718471,27.54456,31.52601,0,0
4,15,4,19.062369157578097,0.019798,13.819151395290671,3.153124,28.08415,28.64385,0,0
4,16,4,18.80394195474747,0.013187,12.891443514414485,3.008066,28.27995,29.9546,0,0
4,17,4,18.42585089818752,0.02445,17.214281996629783,3.117738,28.04528,33.03151,0,0
4,18,4,17.858834440709284,3.231889,17.6855815983918,2.784389,27.87816,34.9669,0,0
4,19,4,17.038166751872957,1.524382,18.01120678290627,3.372887,27.41605,37.59256,0,0
4,20,4,7.651779227342086,1.828562,17.88494912377524,4.305432,24.58968,44.64236,0,0
4,21,4,5.974729458619007,2.064377,10.232001840600597,5.04,24.00928,51.71991,0,0
4,22,4,5.227450254978256,2.957839,10.599450072053717,5.04,23.8262,62.89542,0,0
4,23,4,6.077218618718384,0.01954,7.367185893058301,5.04,23.68035,65.96632,0,0
4,0,5,5.084570485720318,0.02435,5.3734621662686965,5.04,23.56195,62.83202,0,0
4,1,5,4.290103571222475,0.01905,6.21639594782368,5.04,23.45568,59.08387,0,0
4,2,5,4.26990564940903,0.017513,6.376272545481826,5.04,23.35483,54.15604,0,0
4,3,5,4.249194736973751,0.845701,6.126611861241654,5.04,23.27159,50.91935,0,0
4,4,5,3.934977456703791,0.01262,6.161565978117935,5.04,23.20747,51.0355,0,0
4,5,5,3.7376111692185385,3.864416,6.062117724407319,5.04,23.139,49.84974,0,0
4,6,5,3.256978666656811,0.004295,9.807559202542805,5.04,23.05857,47.36567,0,0
4,7,5,3.2921715833146,1.27245,9.669268085884665,5.04,23.0187,47.64778,0,0
4,8,5,4.686296161512208,2.736696,9.830162690178684,3.965679,23.5282,48.33113,0,0
4,9,5,8.79955417659392,0.014497,13.070824669724178,2.781044,24.70361,42.84254,0,0
4,10,5,11.184431979259056,0.024382,12.733772409209257,0.0,25.59464,35.83632,0,0
4,11,5,12.782710140868746,0.015331,12.60372085625457,0.0,26.20522,31.96376,0,0
4,12,5,14.164184604809376,0.003898,12.876011664176039,0.0,26.53915,34.8713,0,0
4,13,5,15.53269755874931,0.004736,15.994541025998329,1.462265,27.06939,38.10412,0,0
4,14,5,17.384405864004172,0.015015,16.567308357653154,2.723449,27.48603,39.3592,0,0
4,15,5,17.818850901742028,0.02278,16.762220441152724,3.295336,27.79218,39.448,0,0
4,16,5,18.431152629358778,0.021451,16.258536718874726,3.227232,27.99557,37.47392,0,0
4,17,5,17.931016233292187,0.012829,20.556431930350676,3.222814,27.95741,40.28311,0,0
4,18,5,18.090728690529335,0.803144,21.996722840910707,2.81515,27.76548,46.58368,0,0
4,19,5,16.03892920656911,1.460048,20.961537002760558,3.485355,27.31931,50.01796,0,0
4,20,5,8.316168570615654,1.037215,20.952034804207738,4.326549,24.73125,56.63344,0,0
4,21,5,5.585390700196933,2.973917,12.36726673831906,5.04,24.01654,64.26529,0,0
4,22,5,5.590364556656706,2.437258,12.507547740106093,5.04,23.83838,63.46123,0,0
4,23,5,5.509630186032484,0.019097,8.658890589853899,5.04,23.70144,61.6655,0,0
4,0,6,5.511306382407033,0.016969,6.1612539626940555,5.04,23.58904,62.58268,0,0
