month,hour,day_type,cooling_demand,dhw_demand,non_shiftable_load,occupant_count,indoor_dry_bulb_temperature,indoor_relative_humidity,indoor_dry_bulb_temperature_cooling_set_point,hvac_mode,heating_demand,solar_generation
4,15,2,26.607739,0.026035,15.224237451455695,2.089273,30.49285,36.10958,22.3,1,0,0
4,16,2,27.426226,0.021891,14.814935201480841,1.995888,30.72583,34.56635,22.3,1,0,0
4,17,2,26.824267,0.023539,20.70581915013313,2.031251,30.56604,35.14607,22.3,1,0,0
4,18,2,25.503387,0.813058,20.577350944206618,1.861107,30.37225,34.17813,22.8,1,0,0
4,19,2,24.478264,1.974829,20.400557399125123,2.279791,30.04376,35.33257,22.8,1,0,0
4,20,2,11.039642,1.592191,20.13373919061467,3.762034,25.80211,47.59752,22.8,1,0,0
4,21,2,8.954293,8.776098,12.078431923130605,5.04,24.90787,51.72565,22.8,1,0,0
4,22,2,8.258073,3.277698,11.729594749205067,5.04,24.66716,52.25734,22.8,1,0,0
4,23,2,8.271377,0.025539,8.212727211065324,5.04,24.49421,54.16303,24.3,1,0,0
4,0,3,7.79958,0.010187,6.023495828892316,5.04,24.34624,56.74126,24.1,1,0,0
4,1,3,6.886245,0.023192,5.946693982159038,5.04,24.21944,57.22208,24.1,1,0,0
4,2,3,6.776132,0.849063,5.837631539114979,5.04,24.10863,57.51191,24.1,1,0,0
4,3,3,6.479415,0.018465,5.842399335013564,5.04,24.00262,57.85292,24.1,1,0,0
4,4,3,5.945599,0.017652,5.8961403948255455,5.04,23.90685,58.10669,24.1,1,0,0
4,5,3,5.408373,2.388221,6.1464201523256525,5.04,23.81396,58.85024,24.1,1,0,0
4,6,3,5.254395,5.578346,9.284472208113687,5.04,23.73063,59.49195,24.1,1,0,0
4,7,3,4.963183,1.21353,9.409540846328367,5.04,23.76869,57.7062,22.6,1,0,0
4,8,3,11.071107,2.712874,9.705574928718065,3.657576,25.51776,55.33477,22.6,1,0,0
4,9,3,14.193275,0.025869,12.34971739830214,2.31883,26.79276,55.74141,22.1,1,0,0
4,10,3,17.59227,0.026994,12.134262085399136,0.0,27.54386,53.69656,22.1,1,0,0
4,11,3,19.599132,0.024736,12.013909836059357,0.0,28.31634,51.57526,22.1,1,0,0
4,12,3,21.414352,0.003819,12.324670092950681,0.0,28.77895,43.23598,22.1,1,0,0
4,13,3,21.975837,0.981993,15.293825551701506,1.076085,29.27225,37.00023,22.1,1,0,0
4,14,3,24.264615,0.017593,15.27378251902904,1.947758,29.7427,35.16601,22.1,1,0,0
4,15,3,24.22862,0.020326,15.205628374182169,2.297406,30.09713,34.41989,22.1,1,0,0
4,16,3,25.056974,0.026383,15.383462610784264,2.207258,30.32798,33.22153,22.1,1,0,0
4,17,3,25.187631,0.01287,20.08310007446797,2.245277,30.15346,34.07755,22.1,1,0,0
4,18,3,25.133907,3.394689,20.57151640178005,2.047257,29.94179,36.25834,22.6,1,0,0
4,19,3,23.619413,1.332842,19.680508629341233,2.466156,29.69501,40.34045,22.6,1,0,0
4,20,3,11.350765,0.004041,21.05578910442796,3.824709,25.73519,54.55336,22.6,1,0,0
4,21,3,8.438168,0.978441,12.12874832869312,5.04,24.80005,64.16759,22.6,1,0,0
4,22,3,8.582636,2.080301,11.785027251703136,5.04,24.56946,65.36556,22.6,1,0,0
4,23,3,7.840669,0.023213,8.276214578563595,5.04,24.39898,64.00311,24.1,1,0,0
4,0,4,7.627493,0.021516,5.660230778588712,5.04,24.25944,62.48478,23.9,1,0,0
4,1,4,6.960958,0.023246,5.731490669451978,5.04,24.13955,62.65304,23.9,1,0,0
4,2,4,6.136852,0.016835,5.651643831718127,5.04,24.03342,65.22041,23.9,1,0,0
4,3,4,5.943642,0.023727,5.778000925533869,5.04,23.93877,65.5101,23.9,1,0,0
4,4,4,5.521872,0.029505,5.818206962464027,5.04,23.8469,68.00826,23.9,1,0,0
4,5,4,6.117008,1.768179,5.873144465761065,5.04,23.76267,70.89816,23.9,1,0,0
4,6,4,4.668855,0.694369,9.60282296303636,5.04,23.68608,71.09695,23.9,1,0,0
4,7,4,5.171187,2.462067,9.274052914997645,5.04,23.7525,73.16199,22.4,1,0,0
4,8,4,11.280034,2.572885,9.257199166018484,3.637822,25.52009,65.90271,22.4,1,0,0
4,9,4,14.976878,0.025668,12.008004771079323,2.325413,26.75096,60.08187,21.9,1,0,0
4,10,4,16.670799,0.025496,11.859187270664203,0.0,27.47982,57.59935,21.9,1,0,0
4,11,4,19.905856,0.016177,12.204527522278047,0.0,28.2896,55.33158,21.9,1,0,0
4,12,4,21.370875,1.304488,11.82404743889135,0.0,28.90744,51.75928,21.9,1,0,0
4,13,4,24.123865,0.001253,14.990263661117432,1.008326,29.58226,49.30756,21.9,1,0,0
4,14,4,24.848283,0.022162,15.185865177032756,1.783587,30.07959,49.58978,21.9,1,0,0
4,15,4,25.990644,0.012571,15.247113837951277,2.070048,30.55515,49.94767,21.9,1,0,0
4,16,4,27.739108,0.867907,14.78434361548291,1.899862,30.7465,48.517,21.9,1,0,0
4,17,4,26.405923,0.019982,20.04554012463914,2.060771,30.53497,47.70688,21.9,1,0,0
4,18,4,26.1914,1.115771,19.54315839829393,1.865468,30.33677,47.55013,22.4,1,0,0
4,19,4,24.96007,0.004196,20.16898698853569,2.25718,30.08777,48.19942,22.4,1,0,0
4,20,4,12.770843,3.162789,19.757643491591754,3.720575,26.24003,56.25224,22.4,1,0,0
4,21,4,8.772869,3.413038,11.73962980612554,5.04,24.90129,67.19302,22.4,1,0,0
4,22,4,7.696375,1.901046,11.39571242470679,5.04,24.66118,72.60325,22.4,1,0,0
4,23,4,7.384539,0.030307,8.292474126329623,5.04,24.48918,73.44713,23.9,1,0,0
4,0,5,7.22026,0.019783,5.514486739520423,5.04,24.34908,71.33596,23.7,1,0,0
4,1,5,6.552413,0.01794,6.094799226310133,5.04,24.2258,70.04673,23.7,1,0,0
4,2,5,6.052141,0.013227,6.192238194669386,5.04,24.11602,68.7021,23.7,1,0,0
4,3,5,6.600858,0.017088,6.277236687906467,5.04,24.01864,71.09216,23.7,1,0,0
4,4,5,6.493538,0.016723,6.398760005022318,5.04,23.9286,71.36871,23.7,1,0,0
4,5,5,5.592767,4.577242,6.2945566315228385,5.04,23.83847,71.47901,23.7,1,0,0
4,6,5,5.502262,1.638625,10.007083932194304,5.04,23.75465,74.0749,23.7,1,0,0
4,7,5,5.380954,1.258371,10.075163487591706,5.04,23.81877,72.40878,22.2,1,0,0
4,8,5,11.777494,1.575389,10.199926924544933,3.548967,25.96848,65.92152,22.2,1,0,0
4,9,5,16.761674,0.016204,12.731684574344996,2.145232,27.3251,64.55633,21.7,1,0,0
4,10,5,18.939094,0.019391,12.68117645382616,0.0,28.35189,62.68182,21.7,1,0,0
4,11,5,22.419014,0.010267,12.991330243258297,0.0,29.22186,60.94028,21.7,1,0,0
4,12,5,24.076421,0.815704,12.615783243271318,0.0,29.80993,57.10895,21.7,1,0,0
4,13,5,25.495459,1.163431,16.20800904833873,0.8342393,30.23109,49.98362,21.7,1,0,0
4,14,5,26.330948,0.011981,16.31412912480963,1.598994,30.56363,46.39814,21.7,1,0,0
4,15,5,27.58753,0.027424,16.128796119226052,1.866493,30.91512,46.35785,21.7,1,0,0
4,16,5,28.074301,0.026335,16.254512884550866,1.823472,30.97989,49.25887,21.7,1,0,0
4,17,5,28.808632,0.013062,20.957620421728837,1.978853,30.90188,52.77938,21.7,1,0,0
4,18,5,27.073917,3.276203,21.597794680691546,1.662126,30.8287,54.35222,22.2,1,0,0
4,19,5,27.642772,3.814332,21.07676785876536,1.983209,30.70885,51.86946,22.2,1,0,0
4,20,5,15.678524,1.411922,21.94805508458386,3.456581,27.03159,48.19618,22.2,1,0,0
4,21,5,9.924025,2.374972,12.623300233193017,5.027472,25.12722,55.35204,22.2,1,0,0
4,22,5,8.460002,1.225118,12.69806901516262,5.04,24.82122,58.91453,22.2,1,0,0
4,23,5,8.207349,0.022476,8.782770055737123,5.04,24.63312,63.78088,23.7,1,0,0
4,0,6,7.640241,0.014228,5.943020539306102,5.04,24.47388,64.08221,24.8,1,0,0
4,1,6,7.360537,0.022638,5.500590866439648,5.04,24.33821,60.52518,24.8,1,0,0
4,2,6,7.45927,0.025138,5.535105362761914,5.04,24.22326,59.41775,24.8,1,0,0
4,3,6,6.476685,0.022149,5.477023650947147,5.04,24.11693,58.24143,24.8,1,0,0
4,4,6,5.870145,0.024612,5.437261656791562,5.04,24.02156,56.83443,24.8,1,0,0
4,5,6,5.977235,2.205621,5.353577368023275,5.04,23.93504,58.93056,24.8,1,0,0
4,6,6,5.250481,0.973234,8.712681967148313,5.04,23.84929,59.48972,24.8,1,0,0
4,7,6,5.509488,1.528606,8.874929098173396,5.04,23.91361,57.75626,22.8,1,0,0
4,8,6,12.952794,0.810723,8.675313652558797,3.509153,26.25574,47.06704,22.8,1,0,0
4,9,6,18.424176,0.017733,11.574547193311547,2.019367,27.82858,43.14305,22.8,1,0,0
4,10,6,21.485674,0.862729,11.11073630436504,0.0,28.87002,48.29296,22.8,1,0,0
4,11,6,23.185662,0.016383,11.320023172707314,0.0,29.56487,53.35679,22.8,1,0,0
4,12,6,25.082731,0.005157,10.858649709535563,0.0,30.21577,52.94028,22.8,1,0,0
4,13,6,27.961183,0.92637,14.32910035163131,0.701493,30.97378,51.74665,22.8,1,0,0
4,14,6,29.723745,0.02243,14.524238449680603,1.152156,31.49983,46.33422,22.8,1,0,0
4,15,6,30.63567,0.021874,14.07475600461602,1.342838,31.75517,41.18283,22.8,1,0,0
4,16,6,30.222473,0.022109,14.157061167404418,1.362277,31.87671,42.48526,22.8,1,0,0
4,17,6,30.226302,0.019063,18.236756979914315,1.415691,31.78126,41.80735,22.8,1,0,0
4,18,6,29.715855,0.919818,18.518366005753176,1.314332,31.53449,41.9499,22.8,1,0,0
4,19,6,28.365541,2.284067,19.16153693665637,1.729035,31.23718,44.18234,22.8,1,0,0
4,20,6,15.975321,1.711003,18.786129045956987,3.386527,27.1001,51.26992,22.8,1,0,0
4,21,6,10.132346,2.087873,10.543930416023011,5.029491,25.2922,65.1946,22.8,1,0,0
4,22,6,9.532571,6.900286,10.592501736031195,5.04,24.98453,69.4557,22.8,1,0,0
4,23,6,7.955353,0.027497,7.485960279878771,5.04,24.77914,70.44874,24.8,1,0,0
4,0,7,8.264999,0.022602,4.370162053995033,5.04,24.61568,71.56341,25.0,1,0,0
4,1,7,7.919475,0.026024,4.15128918849587,5.04,24.47616,71.78903,25.0,1,0,0
4,2,7,7.27282,0.016804,4.251228212181785,5.04,24.35064,70.04614,25.0,1,0,0
4,3,7,6.629651,0.01825,4.242619174980553,5.04,24.23596,68.15456,25.0,1,0,0
4,4,7,6.405826,0.015666,4.454708253547091,5.04,24.12556,68.50343,25.0,1,0,0
4,5,7,6.441759,1.54155,4.1993894607128235,5.04,24.02236,67.33848,25.0,1,0,0
4,6,7,6.140633,1.722056,4.3723299538897,5.04,23.92139,63.51542,25.0,1,0,0
4,7,7,6.95567,1.93061,9.491631267551714,5.04,23.98139,61.56436,23.0,1,0,0
4,8,7,13.586034,4.847461,9.246807806061954,4.407195,26.22297,51.90855,23.0,1,0,0
4,9,7,17.775764,0.029263,16.289776355002992,3.460649,27.64779,50.83139,23.0,1,0,0
4,10,7,20.203251,0.019752,16.237537075522102,3.016785,28.47837,52.21423,23.0,1,0,0
4,11,7,21.912573,0.021551,11.044866078580515,2.579003,29.18139,49.48289,23.0,1,0,0
4,12,7,24.899855,0.00705,10.9511659359716,2.049858,29.76038,45.3208,23.0,1,0,0
4,13,7,25.168159,0.651243,14.232322642810185,1.305083,30.28996,43.41151,23.0,1,0,0
4,14,7,27.123545,0.025414,13.967425637297726,0.794104,30.72493,40.37066,23.0,1,0,0
4,15,7,28.749587,0.010162,13.848192193939612,0.3611097,31.21252,34.21273,23.0,1,0,0
4,16,7,29.517563,0.027817,13.66980978814441,0.0,31.55041,31.61511,23.0,1,0,0
4,17,7,28.965167,0.010879,19.965771510419575,0.0,31.39422,31.79679,23.0,1,0,0
4,18,7,27.827766,1.40755,20.362783755863642,0.0,31.07423,32.10203,23.0,1,0,0
4,19,7,27.661193,5.404088,19.885983300217358,0.0,30.85472,37.02292,23.0,1,0,0
4,20,7,14.74592,2.451553,20.74036293518911,0.7057955,26.54402,49.77452,23.0,1,0,0
4,21,7,9.43785,2.08316,11.526917615740008,1.008,25.15815,58.58498,23.0,1,0,0
4,22,7,9.098402,1.991312,11.324801731452196,4.032,24.89541,60.73732,23.0,1,0,0
4,23,7,8.21321,0.023223,8.808787507797316,4.032,24.702,61.46688,25.0,1,0,0
4,0,1,8.615672,0.024089,4.215202960387,5.04,24.53992,58.9723,24.2,1,0,0
4,1,1,7.493925,0.016737,4.575958629967096,5.04,24.39929,54.2485,24.2,1,0,0
4,2,1,7.884027,0.016941,4.552850533428183,5.04,24.27231,53.14384,24.2,1,0,0
4,3,1,6.465451,0.022289,4.505117835505049,5.04,24.15301,53.48136,24.2,1,0,0
4,4,1,6.754459,0.012445,4.587739299869243,5.04,24.04158,54.02318,24.2,1,0,0
4,5,1,5.528104,0.010616,4.554764816937755,5.04,23.94466,55.01607,24.2,1,0,0
4,6,1,5.139983,0.004379,4.542288275902867,5.04,23.85114,57.12457,24.2,1,0,0
4,7,1,6.010476,2.199678,10.066694433154476,5.04,23.91801,59.11325,22.7,1,0,0
4,8,1,12.506001,1.215354,10.360644412039942,4.486368,25.9356,52.00737,22.7,1,0,0
4,9,1,15.214695,0.020552,17.527660082440086,3.65859,27.16578,49.74132,22.2,1,0,0
4,10,1,19.339374,0.022673,18.275915624108457,3.248677,28.20594,45.49243,22.2,1,0,0
4,11,1,21.677765,0.012671,11.555124160535508,2.63902,29.01383,41.76007,22.2,1,0,0
4,12,1,23.32457,1.913353,11.711791781581256,2.095117,29.59219,39.0842,22.2,1,0,0
4,13,1,25.021369,1.012498,14.759548539592835,1.301368,30.25786,34.47731,22.2,1,0,0
4,14,1,27.644527,0.017599,15.13929140225325,0.7260841,30.89424,35.14975,22.2,1,0,0
4,15,1,29.340701,0.018189,14.425248855133429,0.3210313,31.32712,38.90718,22.2,1,0,0
4,16,1,28.675633,0.856822,14.385656595980146,0.0,31.39077,35.01002,22.2,1,0,0
4,17,1,27.846845,0.03275,21.317136286918924,0.0,31.09032,33.59235,22.2,1,0,0
4,18,1,27.016558,1.988359,20.81484003048012,0.0,30.72629,36.31664,22.7,1,0,0
4,19,1,25.852182,1.30692,21.273978000681776,0.0,30.40557,38.24923,22.7,1,0,0
4,20,1,12.732012,0.003701,21.798834742419537,0.7385556,26.1171,50.53546,22.7,1,0,0
4,21,1,8.963865,2.205469,12.282215594563521,1.008,25.04989,58.7481,22.7,1,0,0
4,22,1,8.752042,0.001622,12.441212336346917,4.032,24.797,64.36436,22.7,1,0,0
4,23,1,7.534706,0.017222,9.249980035138359,4.032,24.61402,67.2726,24.2,1,0,0
4,0,2,8.024086,0.024111,5.851578344728512,5.04,24.46306,67.40697,24.3,1,0,0
4,1,2,6.519643,0.015022,5.557837408151294,5.04,24.33012,65.97932,24.3,1,0,0
4,2,2,7.329641,0.020224,5.532086036351975,5.04,24.21029,66.70947,24.3,1,0,0
4,3,2,6.67639,0.033207,5.783506488321515,5.04,24.10191,69.27898,24.3,1,0,0
4,4,2,6.371148,0.027289,5.685371848023234,5.04,24.00211,70.01395,24.3,1,0,0
4,5,2,6.09895,1.364615,5.79519468566151,5.04,23.90993,73.11267,24.3,1,0,0
4,6,2,6.149094,1.819232,9.039963105114941,5.04,23.82622,75.78937,24.3,1,0,0
4,7,2,6.328149,1.142838,8.969056148883274,5.04,23.89931,73.49541,22.8,1,0,0
4,8,2,12.887368,2.363283,9.148510722886103,4.429771,26.08234,60.18592,22.8,1,0,0
4,9,2,16.528672,0.037587,11.6541937673089,3.575127,27.20125,58.19065,22.3,1,0,0
4,10,2,19.12609,0.018923,11.116806029274054,3.288596,28.0644,55.2594,22.3,1,0,0
4,11,2,20.641089,0.860826,11.88609637392578,2.745641,28.80215,50.09456,22.3,1,0,0
4,12,2,22.68398,0.005932,11.459369185340543,2.190374,29.46975,47.1254,22.3,1,0,0
4,13,2,25.258215,1.032167,13.89918398912626,1.366709,29.9596,48.18352,22.3,1,0,0
4,14,2,25.920679,0.016255,14.829533147335024,0.8767451,30.2974,48.90205,22.3,1,0,0
4,15,2,27.037436,0.010382,14.569394421980434,0.4181832,30.62052,46.91265,22.3,1,0,0
4,16,2,27.1278,0.016027,14.594976224884412,0.0,30.83561,43.32128,22.3,1,0,0
4,17,2,27.00883,0.02778,19.33831244760607,0.0,30.65957,44.61311,22.3,1,0,0
4,18,2,25.92359,2.161895,19.37452403259241,0.0,30.44583,46.32066,22.8,1,0,0
4,19,2,25.374663,4.140079,19.63014285730287,0.0,30.21593,48.36942,22.8,1,0,0
4,20,2,13.795697,1.52141,19.59514503843673,0.7419983,26.42903,57.34246,22.8,1,0,0
4,21,2,9.090197,2.192626,11.451204997877301,1.008,24.98082,73.60477,22.8,1,0,0
4,22,2,8.280692,2.35307,11.073236747709565,4.032,24.72923,75.16351,22.8,1,0,0
4,23,2,7.555885,0.029845,7.581987445202767,4.032,24.54655,68.91441,24.3,1,0,0
4,0,3,6.817621,0.021118,5.662246222381288,5.04,24.40497,67.53631,24.1,1,0,0
4,1,3,6.57479,0.018747,5.478429554110351,5.04,24.27579,68.14626,24.1,1,0,0
4,2,3,6.959477,0.854187,5.6600417688196965,5.04,24.15905,66.43063,24.1,1,0,0
4,3,3,6.610571,0.016409,5.680155693574127,5.04,24.04814,64.59661,24.1,1,0,0
4,4,3,6.748115,0.033231,5.488659869953294,5.04,23.95022,65.31554,24.1,1,0,0
4,5,3,5.453147,1.778927,5.655062880139858,5.04,23.85805,63.67071,24.1,1,0,0
4,6,3,5.801594,1.840523,8.761279837769278,5.04,23.77378,61.6181,24.1,1,0,0
4,7,3,6.050909,1.786029,9.060007832878815,5.04,23.84615,61.59551,22.6,1,0,0
4,8,3,12.809206,2.79108,9.044415268596293,3.565238,25.98195,52.41925,22.6,1,0,0
4,9,3,17.326098,0.017724,11.234683885071838,2.115043,27.51023,47.8809,22.1,1,0,0
4,10,3,21.666954,0.858529,11.224841008644235,0.0,28.7558,50.82217,22.1,1,0,0
4,11,3,23.985017,0.01759,11.133698466251328,0.0,29.69686,55.7566,22.1,1,0,0
4,12,3,26.078368,0.002819,11.316297101359337,0.0,30.22022,54.09034,22.1,1,0,0
4,13,3,27.149272,1.028884,14.885547967252661,0.7351362,30.76187,50.52181,22.1,1,0,0
4,14,3,28.828638,0.011361,14.503353218343323,1.25628,31.3078,49.25105,22.1,1,0,0
4,15,3,30.020762,0.008998,14.300471035416122,1.390785,31.62404,48.16923,22.1,1,0,0
4,16,3,30.000628,0.012646,14.45567664849556,1.433795,31.66677,42.74327,22.1,1,0,0
4,17,3,29.58929,0.01294,19.345479573863074,1.596732,31.48993,41.74544,22.1,1,0,0
4,18,3,29.170532,0.691528,18.795655262164015,1.450413,31.32914,42.04088,22.6,1,0,0
4,19,3,28.374807,4.316971,18.715494752183904,1.778429,31.08095,43.76178,22.6,1,0,0
4,20,3,15.129954,4.636929,19.532050926570026,3.436944,26.98379,50.05821,22.6,1,0,0
4,21,3,10.213925,1.206188,10.892497105277457,5.030173,25.22725,63.84438,22.6,1,0,0
4,22,3,8.869637,2.058907,11.029918466047873,5.04,24.92623,71.29307,22.6,1,0,0
4,23,3,8.201886,0.02692,7.63504357472878,5.04,24.73327,73.78527,24.1,1,0,0
4,0,4,7.804363,0.026434,5.780239758016048,5.04,24.57592,72.40219,23.9,1,0,0
4,1,4,7.951371,0.020747,6.144068679768366,5.04,24.43767,68.49914,23.9,1,0,0
4,2,4,7.711392,0.019084,6.317979011487315,5.04,24.30873,64.90355,23.9,1,0,0
4,3,4,7.046036,0.0179,6.245043418604638,5.04,24.1874,65.6842,23.9,1,0,0
4,4,4,7.705963,0.026837,5.970182974973705,5.04,24.07726,68.36055,23.9,1,0,0
4,5,4,6.621394,1.639287,6.165264095682119,5.04,23.98205,71.08324,23.9,1,0,0
4,6,4,6.160023,2.000764,10.119795385882542,5.04,23.89878,71.45621,23.9,1,0,0
4,7,4,6.230133,1.22244,9.62748347633778,5.04,23.97657,63.71233,22.4,1,0,0
4,8,4,13.852676,1.584133,9.410168108000693,3.503248,26.35082,49.36751,22.4,1,0,0
4,9,4,18.224362,0.011424,13.050631462212463,2.005036,27.91939,49.49182,21.9,1,0,0
4,10,4,22.267109,0.025811,12.23003509990271,0.0,28.99268,53.58466,21.9,1,0,0
4,11,4,23.75149,0.008734,12.567193594853888,0.0,29.8368,57.30583,21.9,1,0,0
4,12,4,26.238611,1.28697,12.896110607722864,0.0,30.5196,56.38034,21.9,1,0,0
4,13,4,29.293446,0.801638,16.54334963232598,0.5766259,31.45075,55.39267,21.9,1,0,0
4,14,4,31.570685,0.021816,15.38294436444612,0.7253428,32.22212,55.16249,21.9,1,0,0
4,15,4,33.481342,0.02653,16.766136653501626,0.6235791,32.77743,51.77446,21.9,1,0,0
4,16,4,33.926008,0.018939,16.046296104150077,0.5145929,33.00847,46.7471,21.9,1,0,0
4,17,4,33.827906,0.019088,20.74362189996911,0.5790967,33.08736,43.13697,21.9,1,0,0
4,18,4,33.507492,3.741265,21.114696141272393,0.4767618,33.02982,42.30407,22.4,1,0,0
4,19,4,34.254594,1.663218,20.82213127073246,0.6758988,32.86774,42.83359,22.4,1,0,0
4,20,4,22.77264,1.221799,21.813609250875256,2.403409,29.30702,40.46872,22.4,1,0,0
4,21,4,13.894765,4.874918,12.477048893268556,4.518007,26.73041,47.13092,22.4,1,0,0
4,22,4,10.485484,2.20263,12.510972093690985,5.003433,25.47643,55.582,22.4,1,0,0
4,23,4,10.07066,0.015042,8.882202648099044,5.038671,25.15411,56.36679,23.9,1,0,0
4,0,5,8.850799,0.020387,6.1947174841418216,5.04,24.94629,57.62892,23.7,1,0,0
4,1,5,8.787177,0.012769,6.20874492983671,5.04,24.77123,60.21073,23.7,1,0,0
4,2,5,8.494435,0.015436,6.391745398719209,5.04,24.61501,66.27718,23.7,1,0,0
4,3,5,7.173033,0.025688,6.186404110488051,5.04,24.48034,73.33662,23.7,1,0,0
4,4,5,7.46057,0.015429,6.2530864384320575,5.04,24.36146,76.33417,23.7,1,0,0
4,5,5,6.409206,1.93878,6.15203150299336,5.04,24.25836,72.80574,23.7,1,0,0
4,6,5,6.50636,1.726219,9.919810286678429,5.04,24.17377,63.71852,23.7,1,0,0
4,7,5,7.113408,2.629889,10.084078985659499,5.04,24.20389,68.22714,22.2,1,0,0
4,8,5,15.976368,1.594297,10.147122133889143,3.2983,27.29084,59.68929,22.2,1,0,0
4,9,5,20.581881,0.030535,12.916631120569438,1.699548,28.7968,53.26704,21.7,1,0,0
4,10,5,24.333991,0.014549,13.127872948104608,0.0,29.87939,47.8559,21.7,1,0,0
4,11,5,27.494331,0.025929,12.817470565799761,0.0,30.88895,46.10811,21.7,1,0,0
4,12,5,29.8936,0.004861,12.782237890637855,0.0,31.68559,42.18119,21.7,1,0,0
4,13,5,32.349429,0.004731,16.267652923168978,0.3167541,32.421,39.52008,21.7,1,0,0
4,14,5,33.286359,0.011667,16.09434131153004,0.3871953,33.00667,38.60091,21.7,1,0,0
4,15,5,35.15382,0.024462,16.05762946142404,0.3608102,33.37423,39.18272,21.7,1,0,0
4,16,5,35.779235,0.018822,16.439245686286757,0.3464643,33.63845,42.64025,21.7,1,0,0
4,17,5,36.17056,0.013228,21.559657062139276,0.3467394,33.66964,44.19308,21.7,1,0,0
4,18,5,35.896454,2.865372,21.226327898841234,0.3426383,33.53578,43.78255,22.2,1,0,0
4,19,5,34.47049,1.263693,22.120464316346517,0.5388728,33.25132,43.65822,22.2,1,0,0
4,20,5,22.987019,4.74779,21.65757652367463,2.471251,29.41761,40.18602,22.2,1,0,0
4,21,5,15.616571,2.500294,12.18734424715808,4.59238,26.80757,47.2313,22.2,1,0,0
4,22,5,11.553796,2.284476,12.838209646770348,5.001185,25.6323,52.4703,22.2,1,0,0
4,23,5,9.851136,0.02481,9.003309585475835,5.039972,25.30385,55.38984,23.7,1,0,0
4,0,6,10.143868,0.022904,6.392059297791162,5.04,25.08431,63.0226,24.8,1,0,0
4,1,6,9.27207,0.030654,5.55728431219638,5.04,24.90113,66.85101,24.8,1,0,0
4,2,6,8.264433,0.022457,5.507072672622896,5.04,24.74588,67.94817,24.8,1,0,0
4,3,6,7.548409,0.019256,5.487270960148026,5.04,24.60244,66.28463,24.8,1,0,0
4,4,6,7.15673,0.01316,5.625606947031549,5.04,24.47428,64.47422,24.8,1,0,0
4,5,6,7.543329,1.26614,5.436131875362956,5.04,24.36447,65.68124,24.8,1,0,0
4,6,6,6.834168,0.007584,8.947245796137057,5.04,24.26192,67.60809,24.8,1,0,0
4,7,6,6.481259,2.952723,8.51334474982874,5.04,24.33229,66.96625,22.8,1,0,0
4,8,6,16.615856,1.9433,8.764087490353416,3.316504,27.3667,53.22842,22.8,1,0,0
4,9,6,21.943629,0.017237,11.025973767202334,1.690764,29.07342,51.29679,22.8,1,0,0
4,10,6,25.403605,0.020895,11.505513045055341,0.0,30.06009,53.54428,22.8,1,0,0
4,11,6,27.923565,0.012882,11.375275515024594,0.0,30.95772,57.06631,22.8,1,0,0
4,12,6,30.459508,0.007096,11.432497602303796,0.0,31.70489,54.77676,22.8,1,0,0
4,13,6,32.890146,1.500665,14.019899115848947,0.337332,32.48664,51.72676,22.8,1,0,0
4,14,6,34.53736,0.016553,14.116062174818477,0.3773711,33.13934,49.6217,22.8,1,0,0
4,15,6,35.669602,0.015322,14.431984904960593,0.3026132,33.64344,46.64756,22.8,1,0,0
4,16,6,37.238822,0.010882,14.213560932900743,0.2595125,33.81479,43.96137,22.8,1,0,0
4,17,6,35.999953,0.015912,19.144317514297423,0.350423,33.80255,42.1221,22.8,1,0,0
4,18,6,36.565993,2.285876,19.417629831133038,0.3060978,33.70787,41.6804,22.8,1,0,0
4,19,6,35.13807,3.251817,19.290129884629938,0.4595273,33.4835,40.96622,22.8,1,0,0
4,20,6,23.60664,2.160273,19.26904813569091,2.32691,29.74307,39.20645,22.8,1,0,0
4,21,6,16.590349,1.174012,11.185001503986149,4.3699,27.37341,41.9123,22.8,1,0,0
4,22,6,12.447918,1.453659,11.141450351495386,4.920849,25.95568,51.15425,22.8,1,0,0
4,23,6,10.570499,0.021905,7.63854851214269,5.026181,25.46387,54.12509,24.8,1,0,0
4,0,7,10.835823,0.023501,4.400389975000058,5.038602,25.21936,55.61166,25.0,1,0,0
4,1,7,9.80826,0.017005,4.456380656156975,5.04,25.03402,56.66568,25.0,1,0,0
4,2,7,9.23164,0.012852,4.835996758110006,5.04,24.87901,58.78326,25.0,1,0,0
4,3,7,9.086838,0.016997,4.695963582161585,5.04,24.7344,60.60271,25.0,1,0,0
4,4,7,7.744967,0.016765,4.681236239787931,5.04,24.59509,58.52878,25.0,1,0,0
4,5,7,8.129127,0.005543,4.445833581737552,5.04,24.46855,58.64878,25.0,1,0,0
4,6,7,7.720317,1.329323,4.610588291609086,5.04,24.35335,66.00089,25.0,1,0,0
4,7,7,6.878059,1.73953,10.42428607026081,5.04,24.40938,67.55343,23.0,1,0,0
4,8,7,16.383694,2.115007,10.095462872283356,4.216715,27.19799,57.17173,23.0,1,0,0
4,9,7,20.676639,0.019066,18.48310590655146,3.073407,28.58762,58.74014,23.0,1,0,0
4,10,7,22.163452,0.015609,18.244684471067565,2.697284,29.40597,59.06355,23.0,1,0,0
4,11,7,25.082057,0.015661,12.315538393964525,2.208765,30.17193,58.06063,23.0,1,0,0
4,12,7,27.66208,0.943162,12.033569963134523,1.660648,30.74925,54.02191,23.0,1,0,0
